"BehaviorSpace results (NetLogo 6.2.0)"
"Sugarscape 1 Immediate Growback.nlogo"
"Growth Change"
"02/21/2021 00:21:12:569 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-population","[step]","growth"
"48","570","74","-0.48366013071895425"
"54","630","28","-0.4585365853658537"
"55","640","8","-0.1658206429780034"
"50","590","59","-0.4405377456049638"
"52","610","49","-0.4497991967871486"
"51","600","53","-0.5078369905956113"
"48","570","75","-0.48366013071895425"
"49","580","56","-0.43441762854144805"
"48","570","76","-0.48366013071895425"
"52","610","50","-0.4497991967871486"
"55","640","9","-0.1955403087478559"
"51","600","54","-0.5078369905956113"
"54","630","29","-0.4585365853658537"
"53","620","30","-0.4578790882061447"
"50","590","60","-0.4405377456049638"
"48","570","77","-0.48366013071895425"
"52","610","51","-0.4497991967871486"
"51","600","55","-0.5078369905956113"
"49","580","57","-0.43441762854144805"
"54","630","30","-0.4585365853658537"
"53","620","31","-0.4578790882061447"
"55","640","10","-0.22608695652173913"
"50","590","61","-0.4405377456049638"
"48","570","78","-0.48366013071895425"
"51","600","56","-0.5078369905956113"
"52","610","52","-0.4497991967871486"
"49","580","58","-0.43441762854144805"
"53","620","32","-0.4578790882061447"
"54","630","31","-0.4585365853658537"
"50","590","62","-0.4405377456049638"
"55","640","11","-0.2555066079295154"
"48","570","79","-0.48366013071895425"
"51","600","57","-0.5078369905956113"
"52","610","53","-0.4497991967871486"
"49","580","59","-0.43441762854144805"
"53","620","33","-0.4578790882061447"
"54","630","32","-0.4585365853658537"
"50","590","63","-0.4405377456049638"
"55","640","12","-0.2939068100358423"
"48","570","80","-0.48366013071895425"
"51","600","58","-0.5078369905956113"
"52","610","54","-0.4497991967871486"
"49","580","60","-0.43441762854144805"
"54","630","33","-0.4585365853658537"
"50","590","64","-0.4405377456049638"
"53","620","34","-0.4578790882061447"
"48","570","81","-0.48366013071895425"
"51","600","59","-0.5078369905956113"
"52","610","55","-0.4497991967871486"
"49","580","61","-0.43441762854144805"
"50","590","65","-0.4405377456049638"
"53","620","35","-0.4578790882061447"
"54","630","34","-0.4585365853658537"
"48","570","82","-0.48366013071895425"
"51","600","60","-0.5078369905956113"
"52","610","56","-0.4497991967871486"
"49","580","62","-0.43441762854144805"
"53","620","36","-0.4578790882061447"
"50","590","66","-0.4405377456049638"
"54","630","35","-0.4585365853658537"
"48","570","83","-0.48366013071895425"
"51","600","61","-0.5078369905956113"
"55","640","13","-0.3104693140794224"
"49","580","63","-0.43441762854144805"
"52","610","57","-0.4497991967871486"
"50","590","67","-0.4405377456049638"
"53","620","37","-0.4578790882061447"
"48","570","84","-0.48366013071895425"
"51","600","62","-0.5078369905956113"
"54","630","36","-0.4585365853658537"
"49","580","64","-0.43441762854144805"
"55","640","14","-0.3167420814479638"
"52","610","58","-0.4497991967871486"
"50","590","68","-0.4405377456049638"
"48","570","85","-0.48366013071895425"
"51","600","63","-0.5078369905956113"
"53","620","38","-0.4578790882061447"
"54","630","37","-0.4585365853658537"
"49","580","65","-0.43441762854144805"
"52","610","59","-0.4497991967871486"
"55","640","15","-0.3293903548680619"
"51","600","64","-0.5078369905956113"
"50","590","69","-0.4405377456049638"
"48","570","86","-0.48366013071895425"
"53","620","39","-0.4578790882061447"
"54","630","38","-0.4585365853658537"
"49","580","66","-0.43441762854144805"
"52","610","60","-0.4497991967871486"
"51","600","65","-0.5078369905956113"
"48","570","87","-0.48366013071895425"
"50","590","70","-0.4405377456049638"
"53","620","40","-0.4578790882061447"
"54","630","39","-0.4585365853658537"
"55","640","16","-0.340036563071298"
"49","580","67","-0.43441762854144805"
"51","600","66","-0.5078369905956113"
"48","570","88","-0.48366013071895425"
"52","610","61","-0.4497991967871486"
"53","620","41","-0.4578790882061447"
"54","630","40","-0.4585365853658537"
"50","590","71","-0.4405377456049638"
"55","640","17","-0.35510579576816925"
"48","570","89","-0.48366013071895425"
"51","600","67","-0.5078369905956113"
"52","610","62","-0.4497991967871486"
"49","580","68","-0.43441762854144805"
"53","620","42","-0.4578790882061447"
"52","610","63","-0.4497991967871486"
"48","570","90","-0.48366013071895425"
"51","600","68","-0.5078369905956113"
"55","640","18","-0.3659889094269871"
"54","630","41","-0.4585365853658537"
"50","590","72","-0.4405377456049638"
"48","570","91","-0.48366013071895425"
"51","600","69","-0.5078369905956113"
"52","610","64","-0.4497991967871486"
"53","620","43","-0.4578790882061447"
"54","630","42","-0.4585365853658537"
"49","580","69","-0.43441762854144805"
"50","590","73","-0.4405377456049638"
"55","640","19","-0.37037037037037035"
"48","570","92","-0.48366013071895425"
"51","600","70","-0.5078369905956113"
"52","610","65","-0.4497991967871486"
"50","590","74","-0.4405377456049638"
"53","620","44","-0.4578790882061447"
"54","630","43","-0.4585365853658537"
"55","640","20","-0.3813953488372093"
"49","580","70","-0.43441762854144805"
"51","600","71","-0.5078369905956113"
"48","570","93","-0.48366013071895425"
"50","590","75","-0.4405377456049638"
"52","610","66","-0.4497991967871486"
"53","620","45","-0.4578790882061447"
"54","630","44","-0.4585365853658537"
"55","640","21","-0.3970037453183521"
"49","580","71","-0.43441762854144805"
"51","600","72","-0.5078369905956113"
"48","570","94","-0.48366013071895425"
"50","590","76","-0.4405377456049638"
"53","620","46","-0.4578790882061447"
"52","610","67","-0.4497991967871486"
"54","630","45","-0.4585365853658537"
"55","640","22","-0.40601503759398494"
"49","580","72","-0.43441762854144805"
"48","570","95","-0.48366013071895425"
"51","600","73","-0.5078369905956113"
"50","590","77","-0.4405377456049638"
"53","620","47","-0.4578790882061447"
"52","610","68","-0.4497991967871486"
"54","630","46","-0.4585365853658537"
"55","640","23","-0.41965973534971646"
"49","580","73","-0.43441762854144805"
"48","570","96","-0.48366013071895425"
"51","600","74","-0.5078369905956113"
"50","590","78","-0.4405377456049638"
"53","620","48","-0.4578790882061447"
"52","610","69","-0.4497991967871486"
"54","630","47","-0.4585365853658537"
"55","640","24","-0.428842504743833"
"49","580","74","-0.43441762854144805"
"48","570","97","-0.48366013071895425"
"51","600","75","-0.5078369905956113"
"53","620","49","-0.4578790882061447"
"54","630","48","-0.4585365853658537"
"55","640","25","-0.440419447092469"
"49","580","75","-0.43441762854144805"
"50","590","79","-0.4405377456049638"
"52","610","70","-0.4497991967871486"
"48","570","98","-0.48366013071895425"
"53","620","50","-0.4578790882061447"
"54","630","49","-0.4585365853658537"
"55","640","26","-0.440419447092469"
"49","580","76","-0.43441762854144805"
"51","600","76","-0.5078369905956113"
"50","590","80","-0.4405377456049638"
"52","610","71","-0.4497991967871486"
"53","620","51","-0.4578790882061447"
"48","570","99","-0.48366013071895425"
"54","630","50","-0.4585365853658537"
"55","640","27","-0.440419447092469"
"51","600","77","-0.5078369905956113"
"49","580","77","-0.43441762854144805"
"50","590","81","-0.4405377456049638"
"52","610","72","-0.4497991967871486"
"53","620","52","-0.4578790882061447"
"48","570","100","-0.48366013071895425"
"54","630","51","-0.4585365853658537"
"51","600","78","-0.5078369905956113"
"55","640","28","-0.440419447092469"
"49","580","78","-0.43441762854144805"
"50","590","82","-0.4405377456049638"
"52","610","73","-0.4497991967871486"
"53","620","53","-0.4578790882061447"
"51","600","79","-0.5078369905956113"
"54","630","52","-0.4585365853658537"
"55","640","29","-0.440419447092469"
"49","580","79","-0.43441762854144805"
"50","590","83","-0.4405377456049638"
"54","630","53","-0.4585365853658537"
"55","640","30","-0.440419447092469"
"51","600","80","-0.5078369905956113"
"52","610","74","-0.4497991967871486"
"53","620","54","-0.4578790882061447"
"56","650","0","0"
"51","600","81","-0.5078369905956113"
"50","590","84","-0.4405377456049638"
"54","630","54","-0.4585365853658537"
"49","580","80","-0.43441762854144805"
"55","640","31","-0.440419447092469"
"52","610","75","-0.4497991967871486"
"53","620","55","-0.4578790882061447"
"51","600","82","-0.5078369905956113"
"50","590","85","-0.4405377456049638"
"54","630","55","-0.4585365853658537"
"49","580","81","-0.43441762854144805"
"52","610","76","-0.4497991967871486"
"55","640","32","-0.440419447092469"
"56","650","1","0"
"53","620","56","-0.4578790882061447"
"54","630","56","-0.4585365853658537"
"55","640","33","-0.440419447092469"
"52","610","77","-0.4497991967871486"
"50","590","86","-0.4405377456049638"
"51","600","83","-0.5078369905956113"
"49","580","82","-0.43441762854144805"
"56","650","2","-0.0030816640986132513"
"53","620","57","-0.4578790882061447"
"54","630","57","-0.4585365853658537"
"55","640","34","-0.440419447092469"
"50","590","87","-0.4405377456049638"
"52","610","78","-0.4497991967871486"
"51","600","84","-0.5078369905956113"
"49","580","83","-0.43441762854144805"
"53","620","58","-0.4578790882061447"
"54","630","58","-0.4585365853658537"
"56","650","3","-0.036021926389976505"
"51","600","85","-0.5078369905956113"
"55","640","35","-0.440419447092469"
"52","610","79","-0.4497991967871486"
"50","590","88","-0.4405377456049638"
"49","580","84","-0.43441762854144805"
"53","620","59","-0.4578790882061447"
"51","600","86","-0.5078369905956113"
"54","630","59","-0.4585365853658537"
"50","590","89","-0.4405377456049638"
"52","610","80","-0.4497991967871486"
"55","640","36","-0.440419447092469"
"49","580","85","-0.43441762854144805"
"56","650","4","-0.053712480252764615"
"53","620","60","-0.4578790882061447"
"51","600","87","-0.5078369905956113"
"50","590","90","-0.4405377456049638"
"54","630","60","-0.4585365853658537"
"52","610","81","-0.4497991967871486"
"55","640","37","-0.440419447092469"
"49","580","86","-0.43441762854144805"
"53","620","61","-0.4578790882061447"
"51","600","88","-0.5078369905956113"
"56","650","5","-0.08667736757624397"
"50","590","91","-0.4405377456049638"
"54","630","61","-0.4585365853658537"
"52","610","82","-0.4497991967871486"
"49","580","87","-0.43441762854144805"
"55","640","38","-0.440419447092469"
"51","600","89","-0.5078369905956113"
"53","620","62","-0.4578790882061447"
"50","590","92","-0.4405377456049638"
"54","630","62","-0.4585365853658537"
"52","610","83","-0.4497991967871486"
"49","580","88","-0.43441762854144805"
"55","640","39","-0.440419447092469"
"56","650","6","-0.1259198691741619"
"51","600","90","-0.5078369905956113"
"53","620","63","-0.4578790882061447"
"50","590","93","-0.4405377456049638"
"54","630","63","-0.4585365853658537"
"52","610","84","-0.4497991967871486"
"49","580","89","-0.43441762854144805"
"55","640","40","-0.440419447092469"
"51","600","91","-0.5078369905956113"
"53","620","64","-0.4578790882061447"
"50","590","94","-0.4405377456049638"
"54","630","64","-0.4585365853658537"
"56","650","7","-0.15410107705053852"
"52","610","85","-0.4497991967871486"
"49","580","90","-0.43441762854144805"
"56","650","8","-0.17937971500419111"
"50","590","95","-0.4405377456049638"
"52","610","86","-0.4497991967871486"
"53","620","65","-0.4578790882061447"
"55","640","41","-0.440419447092469"
"54","630","65","-0.4585365853658537"
"51","600","92","-0.5078369905956113"
"51","600","93","-0.5078369905956113"
"50","590","96","-0.4405377456049638"
"53","620","66","-0.4578790882061447"
"52","610","87","-0.4497991967871486"
"49","580","91","-0.43441762854144805"
"54","630","66","-0.4585365853658537"
"55","640","42","-0.440419447092469"
"56","650","9","-0.20152413209144793"
"51","600","94","-0.5078369905956113"
"50","590","97","-0.4405377456049638"
"53","620","67","-0.4578790882061447"
"52","610","88","-0.4497991967871486"
"55","640","43","-0.440419447092469"
"54","630","67","-0.4585365853658537"
"49","580","92","-0.43441762854144805"
"56","650","10","-0.22984562607204118"
"51","600","95","-0.5078369905956113"
"50","590","98","-0.4405377456049638"
"53","620","68","-0.4578790882061447"
"52","610","89","-0.4497991967871486"
"49","580","93","-0.43441762854144805"
"54","630","68","-0.4585365853658537"
"55","640","44","-0.440419447092469"
"51","600","96","-0.5078369905956113"
"50","590","99","-0.4405377456049638"
"53","620","69","-0.4578790882061447"
"52","610","90","-0.4497991967871486"
"54","630","69","-0.4585365853658537"
"49","580","94","-0.43441762854144805"
"56","650","11","-0.2491349480968858"
"55","640","45","-0.440419447092469"
"51","600","97","-0.5078369905956113"
"50","590","100","-0.4405377456049638"
"53","620","70","-0.4578790882061447"
"54","630","70","-0.4585365853658537"
"52","610","91","-0.4497991967871486"
"49","580","95","-0.43441762854144805"
"55","640","46","-0.440419447092469"
"56","650","12","-0.2787028921998247"
"51","600","98","-0.5078369905956113"
"53","620","71","-0.4578790882061447"
"54","630","71","-0.4585365853658537"
"52","610","92","-0.4497991967871486"
"55","640","47","-0.440419447092469"
"49","580","96","-0.43441762854144805"
"56","650","13","-0.3008849557522124"
"51","600","99","-0.5078369905956113"
"53","620","72","-0.4578790882061447"
"54","630","72","-0.4585365853658537"
"52","610","93","-0.4497991967871486"
"49","580","97","-0.43441762854144805"
"55","640","48","-0.440419447092469"
"56","650","14","-0.31522707034728403"
"51","600","100","-0.5078369905956113"
"53","620","73","-0.4578790882061447"
"52","610","94","-0.4497991967871486"
"54","630","73","-0.4585365853658537"
"49","580","98","-0.43441762854144805"
"55","640","49","-0.440419447092469"
"56","650","15","-0.32974910394265233"
"53","620","74","-0.4578790882061447"
"54","630","74","-0.4585365853658537"
"52","610","95","-0.4497991967871486"
"49","580","99","-0.43441762854144805"
"55","640","50","-0.440419447092469"
"57","660","0","0"
"56","650","16","-0.3486901535682023"
"53","620","75","-0.4578790882061447"
"54","630","75","-0.4585365853658537"
"52","610","96","-0.4497991967871486"
"49","580","100","-0.43441762854144805"
"55","640","51","-0.440419447092469"
"53","620","76","-0.4578790882061447"
"54","630","76","-0.4585365853658537"
"52","610","97","-0.4497991967871486"
"56","650","17","-0.35507246376811596"
"55","640","52","-0.440419447092469"
"57","660","1","0"
"54","630","77","-0.4585365853658537"
"53","620","77","-0.4578790882061447"
"52","610","98","-0.4497991967871486"
"58","670","0","0"
"55","640","53","-0.440419447092469"
"56","650","18","-0.3744292237442922"
"53","620","78","-0.4578790882061447"
"54","630","78","-0.4585365853658537"
"52","610","99","-0.4497991967871486"
"57","660","2","-0.0091324200913242"
"58","670","1","0"
"55","640","54","-0.440419447092469"
"56","650","19","-0.3853211009174312"
"53","620","79","-0.4578790882061447"
"54","630","79","-0.4585365853658537"
"52","610","100","-0.4497991967871486"
"55","640","55","-0.440419447092469"
"56","650","20","-0.4051803885291397"
"57","660","3","-0.03861003861003861"
"53","620","80","-0.4578790882061447"
"58","670","2","-0.008995502248875561"
"54","630","80","-0.4585365853658537"
"59","680","0","0"
"55","640","56","-0.440419447092469"
"56","650","21","-0.4208566108007449"
"53","620","81","-0.4578790882061447"
"57","660","4","-0.0625"
"54","630","81","-0.4585365853658537"
"58","670","3","-0.04112718964204113"
"55","640","57","-0.440419447092469"
"56","650","22","-0.4321796071094481"
"53","620","82","-0.4578790882061447"
"59","680","1","0"
"54","630","82","-0.4585365853658537"
"57","660","5","-0.10358565737051793"
"55","640","58","-0.440419447092469"
"53","620","83","-0.4578790882061447"
"56","650","23","-0.4413145539906103"
"58","670","4","-0.05995388162951576"
