"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 20:21:54:784 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) death-ratio","(std) death-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"40","10","color-agents-by-vision","950","1000","0.40749423130319884","N/A","1","N/A","0.620400199646082","N/A","34.717894736842105","N/A","27","N/A","26.18806901400462","N/A","13673","N/A","8365","N/A"
"40","10","color-agents-by-vision","1000","1000","0.40235294117647","N/A","1","N/A","0.6479213529950846","N/A","33.014","N/A","26","N/A","24.533481116541434","N/A","15554","N/A","8451","N/A"
"40","15","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"40","15","color-agents-by-vision","50","1000","0.4240311688311688","N/A","1","N/A","0.2205056179775281","N/A","77","N/A","55","N/A","61.48933871420479","N/A","157","N/A","554","N/A"
"40","15","color-agents-by-vision","100","1000","0.4528268340056777","N/A","1","N/A","0.31685100845803515","N/A","66.93","N/A","52","N/A","58.88153746757514","N/A","487","N/A","1049","N/A"
"40","15","color-agents-by-vision","150","1000","0.44638668180098373","N/A","1","N/A","0.36554621848739494","N/A","70.48","N/A","48","N/A","59.474626026059184","N/A","870","N/A","1509","N/A"
"40","15","color-agents-by-vision","200","1000","0.43001788588803413","N/A","1","N/A","0.378295524218271","N/A","55.91","N/A","39.5","N/A","45.52432559748169","N/A","1234","N/A","2027","N/A"
"40","15","color-agents-by-vision","250","1000","0.42992384237760384","N/A","1","N/A","0.42329279700654815","N/A","60.296","N/A","41","N/A","50.76918775894304","N/A","1810","N/A","2465","N/A"
"40","15","color-agents-by-vision","300","1000","0.44008417063282185","N/A","1","N/A","0.4158569762922658","N/A","50.42666666666667","N/A","33.5","N/A","43.30862205963809","N/A","2140","N/A","3005","N/A"
"40","15","color-agents-by-vision","350","1000","0.42719211822660086","N/A","1","N/A","0.4449452672247263","N/A","50.542857142857144","N/A","35","N/A","40.91513535684481","N/A","2764","N/A","3447","N/A"
"40","15","color-agents-by-vision","400","1000","0.4164527302363485","N/A","1","N/A","0.4944755149365707","N/A","49.08","N/A","37","N/A","38.78484576031764","N/A","3625","N/A","3705","N/A"
"40","15","color-agents-by-vision","450","1000","0.42503911479250345","N/A","1","N/A","0.5368372200951387","N/A","47.217777777777776","N/A","36","N/A","38.17713543318424","N/A","4627","N/A","3991","N/A"
"40","15","color-agents-by-vision","500","1000","0.4047695492775503","N/A","1","N/A","0.5635342185903983","N/A","46.37","N/A","36.5","N/A","35.18210711885581","N/A","5517","N/A","4272","N/A"
"40","15","color-agents-by-vision","550","1000","0.3980933414282348","N/A","1","N/A","0.5752784764642472","N/A","42.74363636363636","N/A","35","N/A","31.953086419682013","N/A","6404","N/A","4727","N/A"
"40","15","color-agents-by-vision","600","1000","0.4003886764973609","N/A","1","N/A","0.5813689752936412","N/A","42.723333333333336","N/A","33","N/A","32.31920492886976","N/A","7177","N/A","5167","N/A"
"40","15","color-agents-by-vision","650","1000","0.39326823250139725","N/A","1","N/A","0.5813832938388626","N/A","42.973846153846154","N/A","34","N/A","32.391113206685006","N/A","7851","N/A","5652","N/A"
"40","15","color-agents-by-vision","700","1000","0.3864520859335324","N/A","1","N/A","0.5837573783838795","N/A","43.004285714285714","N/A","34","N/A","30.776944233333374","N/A","8604","N/A","6134","N/A"
"40","15","color-agents-by-vision","750","1000","0.3843815948797788","N/A","1","N/A","0.589167188478397","N/A","41.10933333333333","N/A","33","N/A","29.768107652315113","N/A","9409","N/A","6560","N/A"
"40","15","color-agents-by-vision","800","1000","0.37978166800966995","N/A","1","N/A","0.5888398559981419","N/A","38.78125","N/A","32","N/A","27.680655190533724","N/A","10141","N/A","7080","N/A"
"40","15","color-agents-by-vision","850","1000","0.38622929437850545","N/A","1","N/A","0.5961889425657542","N/A","39.26352941176471","N/A","30","N/A","28.447562352212138","N/A","11107","N/A","7522","N/A"
"40","15","color-agents-by-vision","900","1000","0.38927532202761567","N/A","1","N/A","0.6017991004497751","N/A","37.30222222222222","N/A","29","N/A","27.320529661706207","N/A","12042","N/A","7967","N/A"
"40","15","color-agents-by-vision","950","1000","0.3993773120002064","N/A","1","N/A","0.6166511627906976","N/A","34.44631578947369","N/A","27","N/A","25.71413657740128","N/A","13258","N/A","8241","N/A"
"40","15","color-agents-by-vision","1000","1000","0.39513860255275457","N/A","1","N/A","0.6314073301160819","N/A","35.021","N/A","28","N/A","25.396999164597503","N/A","14523","N/A","8477","N/A"
"40","20","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"40","20","color-agents-by-vision","50","1000","0.45668388914983565","N/A","1","N/A","0.22191011235955055","N/A","85.16","N/A","54","N/A","75.99204039951574","N/A","158","N/A","553","N/A"
"40","20","color-agents-by-vision","100","1000","0.40675675675675677","N/A","1","N/A","0.3011325782811459","N/A","75.85","N/A","59","N/A","57.26200196191945","N/A","452","N/A","1048","N/A"
"40","20","color-agents-by-vision","150","1000","0.4237056918093476","N/A","1","N/A","0.3618477331052181","N/A","72.03333333333333","N/A","57","N/A","56.508289665277026","N/A","846","N/A","1491","N/A"
"40","20","color-agents-by-vision","200","1000","0.4150776167947957","N/A","1","N/A","0.38516228748068004","N/A","67.64","N/A","49","N/A","53.50743526035147","N/A","1246","N/A","1988","N/A"
"40","20","color-agents-by-vision","250","1000","0.4196488518593783","N/A","1","N/A","0.39897884755652807","N/A","59.052","N/A","39","N/A","47.14449820332561","N/A","1641","N/A","2471","N/A"
"40","20","color-agents-by-vision","300","1000","0.4194597987523417","N/A","1","N/A","0.4210009813542689","N/A","57.53","N/A","37.5","N/A","45.820966488057245","N/A","2145","N/A","2949","N/A"
"40","20","color-agents-by-vision","350","1000","0.4111724283750921","N/A","1","N/A","0.44156270518713064","N/A","54.05142857142857","N/A","38","N/A","41.40550308391891","N/A","2690","N/A","3401","N/A"
"40","20","color-agents-by-vision","400","1000","0.4101447566726627","N/A","1","N/A","0.48495354319789213","N/A","51.4225","N/A","37","N/A","40.26321908115325","N/A","3497","N/A","3713","N/A"
"40","20","color-agents-by-vision","450","1000","0.4009548900793306","N/A","1","N/A","0.5244746895893028","N/A","50.60888888888889","N/A","37.5","N/A","37.98010159021131","N/A","4393","N/A","3982","N/A"
"40","20","color-agents-by-vision","500","1000","0.3927283636064767","N/A","1","N/A","0.5618422423674064","N/A","48.668","N/A","38","N/A","35.72840345757499","N/A","5392","N/A","4204","N/A"
"40","20","color-agents-by-vision","550","1000","0.39000610221205195","N/A","1","N/A","0.5690814040328603","N/A","47.67272727272727","N/A","38","N/A","34.975273360572814","N/A","6096","N/A","4615","N/A"
"40","20","color-agents-by-vision","600","1000","0.38713449447134507","N/A","1","N/A","0.5791231732776618","N/A","46.123333333333335","N/A","35","N/A","33.32189525514037","N/A","6935","N/A","5039","N/A"
"40","20","color-agents-by-vision","650","1000","0.38393196360991383","N/A","1","N/A","0.5903305971835229","N/A","44.90461538461538","N/A","36","N/A","32.45131677105596","N/A","7839","N/A","5439","N/A"
"40","20","color-agents-by-vision","700","1000","0.3683067706464519","N/A","1","N/A","0.5773709315375982","N/A","44.932857142857145","N/A","36","N/A","31.180719352671943","N/A","8231","N/A","6024","N/A"
"40","20","color-agents-by-vision","750","1000","0.3645107832009081","N/A","1","N/A","0.5931870083735092","N/A","42.288","N/A","35","N/A","29.273166558707533","N/A","9351","N/A","6412","N/A"
"40","20","color-agents-by-vision","800","1000","0.3748293871866298","N/A","1","N/A","0.5954086425551902","N/A","41.285","N/A","33","N/A","29.15851588834753","N/A","10141","N/A","6890","N/A"
"40","20","color-agents-by-vision","850","1000","0.3794343543344594","N/A","1","N/A","0.5902735562310031","N/A","40.53058823529412","N/A","32","N/A","28.96197305167238","N/A","10681","N/A","7413","N/A"
"40","20","color-agents-by-vision","900","1000","0.35849001881106535","N/A","1","N/A","0.5959429542295217","N/A","39.24666666666667","N/A","32","N/A","26.472502156229375","N/A","11575","N/A","7847","N/A"
"40","20","color-agents-by-vision","950","1000","0.3772279801587355","N/A","1","N/A","0.6035394825430412","N/A","37.3378947368421","N/A","29","N/A","26.4881335299885","N/A","12550","N/A","8243","N/A"
"40","20","color-agents-by-vision","1000","1000","0.37241307870370394","N/A","1","N/A","0.6196823976738984","N/A","34.56","N/A","28.5","N/A","24.003761800613294","N/A","13853","N/A","8501","N/A"
"40","25","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"40","25","color-agents-by-vision","50","1000","0.44581225889412784","N/A","1","N/A","0.20605187319884727","N/A","93.32","N/A","55.5","N/A","79.16359707618658","N/A","143","N/A","550","N/A"
"40","25","color-agents-by-vision","100","1000","0.4561554431036723","N/A","1","N/A","0.2812286689419795","N/A","77.07","N/A","52","N/A","67.13129830504704","N/A","412","N/A","1052","N/A"
"40","25","color-agents-by-vision","150","1000","0.42660255799930163","N/A","1","N/A","0.35100788781770376","N/A","70.02","N/A","51","N/A","57.957340247725355","N/A","801","N/A","1480","N/A"
"40","25","color-agents-by-vision","200","1000","0.40580844645550534","N/A","1","N/A","0.37384370015948964","N/A","66.3","N/A","48.5","N/A","49.48285323037766","N/A","1172","N/A","1962","N/A"
"40","25","color-agents-by-vision","250","1000","0.3950894089003113","N/A","1","N/A","0.3993610223642173","N/A","59.144","N/A","40","N/A","44.1025100142637","N/A","1625","N/A","2443","N/A"
"40","25","color-agents-by-vision","300","1000","0.4070665442161252","N/A","1","N/A","0.4070564516129032","N/A","58.07333333333333","N/A","39","N/A","44.99915966018286","N/A","2019","N/A","2940","N/A"
"40","25","color-agents-by-vision","350","1000","0.4055742946437568","N/A","1","N/A","0.4234911950760814","N/A","56.68","N/A","40","N/A","43.31169630999557","N/A","2477","N/A","3371","N/A"
"40","25","color-agents-by-vision","400","1000","0.4270066571564433","N/A","1","N/A","0.46787947697555426","N/A","52.575","N/A","39","N/A","42.761439718712005","N/A","3292","N/A","3743","N/A"
"40","25","color-agents-by-vision","450","1000","0.4148259622317335","N/A","1","N/A","0.5177720776841334","N/A","48.28666666666667","N/A","36","N/A","38.006036913506534","N/A","4239","N/A","3947","N/A"
"40","25","color-agents-by-vision","500","1000","0.4076270243742838","N/A","1","N/A","0.5544130248500428","N/A","48.904","N/A","37","N/A","37.303537255648656","N/A","5176","N/A","4159","N/A"
"40","25","color-agents-by-vision","550","1000","0.38652125829007944","N/A","1","N/A","0.5656575303218413","N/A","46.78","N/A","38","N/A","34.069210068348205","N/A","5923","N/A","4547","N/A"
"40","25","color-agents-by-vision","600","1000","0.4117052662547808","N/A","1","N/A","0.5813142905721329","N/A","47.208333333333336","N/A","37","N/A","36.408619535989274","N/A","6838","N/A","4924","N/A"
"40","25","color-agents-by-vision","650","1000","0.3724167853026914","N/A","1","N/A","0.5790414044900178","N/A","45.387692307692305","N/A","37","N/A","32.157602592974435","N/A","7454","N/A","5418","N/A"
"40","25","color-agents-by-vision","700","1000","0.3714754974020757","N/A","1","N/A","0.590851334180432","N/A","46.23","N/A","37","N/A","32.43966491503438","N/A","8370","N/A","5795","N/A"
"40","25","color-agents-by-vision","750","1000","0.3617827305145185","N/A","1","N/A","0.5848673435964625","N/A","41.87733333333333","N/A","35","N/A","28.878704824582254","N/A","8928","N/A","6336","N/A"
"40","25","color-agents-by-vision","800","1000","0.3537699323161646","N/A","1","N/A","0.5925321732825811","N/A","43.585","N/A","35","N/A","28.939240220342064","N/A","9807","N/A","6743","N/A"
"40","25","color-agents-by-vision","850","1000","0.3503064183793929","N/A","1","N/A","0.5898230587174574","N/A","41.21058823529412","N/A","34","N/A","27.38138149650422","N/A","10467","N/A","7278","N/A"
"40","25","color-agents-by-vision","900","1000","0.3508297158425698","N/A","1","N/A","0.5899063640691954","N/A","39.33222222222222","N/A","32","N/A","26.05580700117085","N/A","11151","N/A","7751","N/A"
"40","25","color-agents-by-vision","950","1000","0.36369772757832497","N/A","1","N/A","0.5975772558714463","N/A","39.142105263157895","N/A","32","N/A","26.343716062158304","N/A","12086","N/A","8138","N/A"
"40","25","color-agents-by-vision","1000","1000","0.3510268248370202","N/A","1","N/A","0.6114965767587189","N/A","37.428","N/A","31","N/A","24.708932541640635","N/A","13308","N/A","8454","N/A"
"40","30","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"40","30","color-agents-by-vision","50","1000","0.42274219163578614","N/A","1","N/A","0.23281907433380084","N/A","75.56","N/A","58.5","N/A","62.59952402505363","N/A","166","N/A","546","N/A"
"40","30","color-agents-by-vision","100","1000","0.4070264129508663","N/A","1","N/A","0.27854195323246217","N/A","70.42","N/A","54","N/A","54.33959435946789","N/A","405","N/A","1048","N/A"
"40","30","color-agents-by-vision","150","1000","0.4448115827052757","N/A","1","N/A","0.3399822695035461","N/A","67.22666666666667","N/A","44","N/A","56.760789314274135","N/A","767","N/A","1488","N/A"
"40","30","color-agents-by-vision","200","1000","0.4315542521994133","N/A","1","N/A","0.3767696267696268","N/A","61.38","N/A","44","N/A","51.362888661545234","N/A","1171","N/A","1936","N/A"
"40","30","color-agents-by-vision","250","1000","0.39943895483785363","N/A","1","N/A","0.39559339008512767","N/A","60.316","N/A","41.5","N/A","46.335862922482455","N/A","1580","N/A","2413","N/A"
"40","30","color-agents-by-vision","300","1000","0.40797586416933174","N/A","1","N/A","0.4150981582675572","N/A","58.373333333333335","N/A","40","N/A","44.82855436561155","N/A","2051","N/A","2889","N/A"
"40","30","color-agents-by-vision","350","1000","0.3920093980608227","N/A","1","N/A","0.4204623878536922","N/A","61.67142857142857","N/A","43.5","N/A","45.02795102279808","N/A","2437","N/A","3358","N/A"
"40","30","color-agents-by-vision","400","1000","0.39534849649341913","N/A","1","N/A","0.4496772300469484","N/A","52.045","N/A","38","N/A","39.162894501867584","N/A","3065","N/A","3750","N/A"
"40","30","color-agents-by-vision","450","1000","0.38984978974607815","N/A","1","N/A","0.511308259402724","N/A","48.85333333333333","N/A","38","N/A","36.37457689235707","N/A","4092","N/A","3910","N/A"
"40","30","color-agents-by-vision","500","1000","0.3922555607403952","N/A","1","N/A","0.5380693782555691","N/A","51.432","N/A","40","N/A","37.10621401108543","N/A","4855","N/A","4167","N/A"
"40","30","color-agents-by-vision","550","1000","0.39081442593652743","N/A","1","N/A","0.5651538761199845","N/A","47.35272727272727","N/A","38","N/A","35.08645504611805","N/A","5803","N/A","4464","N/A"
"40","30","color-agents-by-vision","600","1000","0.3732081723783535","N/A","1","N/A","0.5698402894202771","N/A","47.028333333333336","N/A","38","N/A","33.01576793153644","N/A","6458","N/A","4874","N/A"
"40","30","color-agents-by-vision","650","1000","0.36177750457314795","N/A","1","N/A","0.5832604721405293","N/A","47.744615384615386","N/A","38","N/A","32.71150464968867","N/A","7338","N/A","5242","N/A"
"40","30","color-agents-by-vision","700","1000","0.35376919726718015","N/A","1","N/A","0.5779320423821702","N/A","46.39","N/A","39","N/A","31.100293021725626","N/A","7909","N/A","5775","N/A"
"40","30","color-agents-by-vision","750","1000","0.3557416345488684","N/A","1","N/A","0.5918598454569678","N/A","44.973333333333336","N/A","37","N/A","29.858443659472762","N/A","8885","N/A","6126","N/A"
"40","30","color-agents-by-vision","800","1000","0.3708390646966398","N/A","1","N/A","0.5836094267675189","N/A","45.34625","N/A","37","N/A","31.86554765489971","N/A","9336","N/A","6660","N/A"
"40","30","color-agents-by-vision","850","1000","0.34264268502469847","N/A","1","N/A","0.582139946443125","N/A","42.56235294117647","N/A","36","N/A","27.686857306025853","N/A","10000","N/A","7177","N/A"
"40","30","color-agents-by-vision","900","1000","0.3482256871231461","N/A","1","N/A","0.5904854264317655","N/A","40.04888888888889","N/A","34","N/A","26.173797681692847","N/A","10960","N/A","7600","N/A"
"40","30","color-agents-by-vision","950","1000","0.3472751165605665","N/A","1","N/A","0.595452941473005","N/A","39.54526315789474","N/A","33","N/A","26.206434141147867","N/A","11812","N/A","8024","N/A"
"40","30","color-agents-by-vision","1000","1000","0.35290309262288694","N/A","1","N/A","0.5968240384158228","N/A","38.511","N/A","33","N/A","25.050656965724755","N/A","12553","N/A","8479","N/A"
"45","0","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"45","0","color-agents-by-vision","50","1000","0.43313513513513496","N/A","1","N/A","0.26613965744400525","N/A","74","N/A","50","N/A","60.34797056256663","N/A","202","N/A","556","N/A"
"45","0","color-agents-by-vision","100","1000","0.45804548248309757","N/A","1","N/A","0.3541409147095179","N/A","65.08","N/A","46","N/A","54.99580883939239","N/A","573","N/A","1044","N/A"
