"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3"
"03/07/2024 02:11:00:779 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar"
"229","20","20","color-agents-by-vision","480","1000","0.4289909731003917","1.9583333333333333","0.6157692523780506","29.49787234042553","20","24.6198140881381"
"230","20","20","color-agents-by-vision","500","1000","0.4352319381129997","2","0.6586816992357866","28.956","20","23.89089447548668"
"231","20","20","color-agents-by-vision","520","1000","0.4270479310182955","1.8846153846153846","0.641473292913552","28.39183673469388","20","23.13908593594062"
"232","20","20","color-agents-by-vision","540","1000","0.4272749052942739","1.7407407407407407","0.6158898795852424","29.618085106382978","20","24.04180536638138"
"233","20","20","color-agents-by-vision","560","1000","0.4213946538626914","1.7857142857142858","0.658272959602354","27.908","20","22.23533102847687"
"235","20","20","color-agents-by-vision","600","1000","0.4238643573221571","1.5666666666666667","0.6157387079359367","30.36063829787234","20","24.562730619403556"
"234","20","20","color-agents-by-vision","580","1000","0.4314477317615544","1.6896551724137931","0.6411745605360648","26.80204081632653","19","22.126749647602754"
"236","20","20","color-agents-by-vision","620","1000","0.4327886436493608","1.6129032258064515","0.6576750434476656","27.139","19","22.704562893307966"
"237","20","20","color-agents-by-vision","640","1000","0.41782193489346936","1.46875","0.6156138695444155","30.670212765957448","20","24.410532258672696"
"238","20","20","color-agents-by-vision","660","1000","0.4431615617989633","1.4848484848484849","0.6406040029922587","28.238775510204082","20","23.98752924490965"
"239","20","20","color-agents-by-vision","680","1000","0.4314022489502528","1.4705882352941178","0.6571641002563149","28.102","20","22.73865964921066"
"240","20","20","color-agents-by-vision","700","1000","0.4222034743858185","1.3428571428571427","0.615637309183557","28.311702127659576","19","23.48814468315137"
"241","20","20","color-agents-by-vision","720","1000","0.4365632797288532","1.3611111111111112","0.6405744412378347","28.877551020408163","19","24.232515702779235"
"242","20","20","color-agents-by-vision","740","1000","0.4233020763563299","1.3513513513513513","0.6571487925526951","26.874","19.5","21.828343972931183"
"243","20","20","color-agents-by-vision","760","1000","0.4178428500032432","1.236842105263158","0.615615114260795","29.664893617021278","20","23.93306786593304"
"244","20","20","color-agents-by-vision","780","1000","0.4321378333299841","1.2564102564102564","0.6399331225998589","29.016326530612243","20","23.790276611717076"
"245","20","20","color-agents-by-vision","800","1000","0.4400674229452055","1.25","0.6568513095068266","28.032","19","23.704237318818475"
"246","20","20","color-agents-by-vision","820","1000","0.41714499896169105","1.146341463414634","0.6154186579307405","29.756382978723405","20","24.04015126724896"
"247","20","20","color-agents-by-vision","840","1000","0.433791912233778","1.1666666666666667","0.6398359047727433","28.46530612244898","20","23.523135774338858"
"248","20","20","color-agents-by-vision","860","1000","0.442979761862195","1.1627906976744187","0.6563952060128683","27.967","20","23.37961756568137"
"249","20","20","color-agents-by-vision","880","1000","0.4253362315428862","1.0681818181818181","0.6151921499096975","29.229787234042554","20","24.290537431011742"
"250","20","20","color-agents-by-vision","900","1000","0.42851211863486","1.0888888888888888","0.6398191194776821","27.790816326530614","19","23.31553155281553"
"251","20","20","color-agents-by-vision","920","1000","0.42939209749451224","1.0869565217391304","0.6563977036334634","26.422","19","21.988119369181952"
"252","20","20","color-agents-by-vision","940","1000","0.42195513387852385","1","0.6151890110206452","30.68936170212766","20","24.83503171820219"
"253","20","20","color-agents-by-vision","960","1000","0.4330053145733616","1.0208333333333333","0.639664904642706","28.929591836734694","20","23.76420905713184"
"254","20","20","color-agents-by-vision","980","1000","0.4380072522705709","1.0204081632653061","0.6562082515188083","29.508","20","24.291356611066547"
"207","20","20","color-agents-by-vision","40","1000","0.42979016293387085","24","0.6375612999750644","29.440625","20","23.94363853953685"
"255","20","20","color-agents-by-vision","1000","1000","0.43116173102352223","0.94","0.6151814731483375","30.862765957446808","20","25.23515172631564"
"256","20","25","color-agents-by-vision","0","1000","0.4330053145733616","1.0208333333333333","0.639664904642706","30.771428571428572","22","24.03000337720487"
"257","20","25","color-agents-by-vision","20","1000","0.4120424790619767","50","0.6547243087776659","29.85","22","23.38209191287686"
"259","20","25","color-agents-by-vision","60","1000","0.39494451056089336","15.666666666666666","0.6142938149015466","32.751063829787235","23","24.550132337771572"
"260","20","25","color-agents-by-vision","80","1000","0.40103083969183406","12.25","0.6376207114400279","31.541836734693877","22","24.281698945316116"
"261","20","25","color-agents-by-vision","100","1000","0.40756702358362673","10","0.6537539712348751","29.512","22","22.722503562947644"
"262","20","25","color-agents-by-vision","120","1000","0.40492571423991813","7.833333333333333","0.6133253720488668","33.89148936170213","23","25.862109403232427"
"263","20","25","color-agents-by-vision","140","1000","0.4027125792704171","7","0.6366727080068896","33.1204081632653","23","25.07280088187273"
"265","20","25","color-agents-by-vision","180","1000","0.4018319789236744","5.222222222222222","0.6125962003931991","32.09787234042553","23","24.923461019815523"
"264","20","25","color-agents-by-vision","160","1000","0.41223869167369714","6.25","0.6523214091551592","30.818","22","23.774021117179096"
"266","20","25","color-agents-by-vision","200","1000","0.4060460677495023","4.9","0.6357278104198794","30.494897959183675","22","23.481002568107446"
"267","20","25","color-agents-by-vision","220","1000","0.39528482259948555","4.2727272727272725","0.6120417986043157","31.585106382978722","23","24.006925507020664"
"268","20","25","color-agents-by-vision","240","1000","0.4039202996600774","4.166666666666667","0.6510924712348625","30.301","22","22.971462449898294"
"269","20","25","color-agents-by-vision","260","1000","0.40346067959134035","3.769230769230769","0.634742278435634","29.366326530612245","22","22.908118841616044"
"270","20","25","color-agents-by-vision","280","1000","0.39192602394843634","3.357142857142857","0.6115082948312418","32.293617021276596","23","24.50565477116892"
"271","20","25","color-agents-by-vision","300","1000","0.39846564437194115","3.3333333333333335","0.6501861681487324","30.65","22","23.355105672228497"
"272","20","25","color-agents-by-vision","320","1000","0.40211287789876293","3.0625","0.6341252753855398","30.66122448979592","22","23.506926945768974"
"273","20","25","color-agents-by-vision","340","1000","0.4003943115615396","2.764705882352941","0.6112086998732316","31.66063829787234","23","24.424510281017728"
"274","20","25","color-agents-by-vision","360","1000","0.4163899241315056","2.7777777777777777","0.649075736660197","30.052","22","23.68430371031079"
"275","20","25","color-agents-by-vision","380","1000","0.40728552140471486","2.5789473684210527","0.6332302230889129","30.770408163265305","22","23.95713191085296"
"276","20","25","color-agents-by-vision","400","1000","0.4000260926792296","2.35","0.6106395286267757","32.22659574468085","23","25.077658618272874"
"277","20","25","color-agents-by-vision","420","1000","0.40846653110753944","2.380952380952381","0.6481151457674862","30.491","22","23.49629747417656"
"278","20","25","color-agents-by-vision","440","1000","0.40751987069337553","2.227272727272727","0.6327291328058611","31.848979591836734","22","24.556113409931562"
"279","20","25","color-agents-by-vision","460","1000","0.39334752564810554","2.0434782608695654","0.6101055403409266","34.30531914893617","23","25.330643600644056"
"280","20","25","color-agents-by-vision","480","1000","0.40058140439603235","2.0833333333333335","0.6472617507546357","30.846","23","23.405899258950097"
"281","20","25","color-agents-by-vision","500","1000","0.41782509806189216","1.96","0.6321889291483923","30.251020408163264","22","24.240922376226685"
"282","20","25","color-agents-by-vision","520","1000","0.4044929203619366","1.8076923076923077","0.6095452089971737","32.73723404255319","23","24.83577791303917"
"258","20","25","color-agents-by-vision","40","1000","0.40407843430102997","24","0.6286510999070501","32.25729166666667","23","24.448440116874906"
"283","20","25","color-agents-by-vision","540","1000","0.41397740613215295","1.8518518518518519","0.6466803824425768","30.495","22","23.88699569982721"
"284","20","25","color-agents-by-vision","560","1000","0.3975542116082781","1.75","0.6314648735170904","30.866326530612245","23","23.442440075775902"
"285","20","25","color-agents-by-vision","580","1000","0.41010989003395043","1.6206896551724137","0.6093777425387814","32.75425531914894","23","25.627009035324786"
"287","20","25","color-agents-by-vision","620","1000","0.40547696147878287","1.6129032258064515","0.6459218685591087","29.646","22","22.939723514352007"
"286","20","25","color-agents-by-vision","600","1000","0.40690511617810365","1.6","0.62403146215908","31.590625","23","24.596983368897988"
"288","20","25","color-agents-by-vision","640","1000","0.4135738906096437","1.53125","0.631031168677549","30.74591836734694","22","24.30954056929005"
"289","20","25","color-agents-by-vision","660","1000","0.40165634171315434","1.4242424242424243","0.6089123265363505","33.047872340425535","23","25.255939015054295"
"290","20","25","color-agents-by-vision","680","1000","0.4118382507212169","1.4705882352941178","0.6453763348506971","30.504","22","23.363600789301316"
"291","20","25","color-agents-by-vision","700","1000","0.4096277888226197","1.3714285714285714","0.6199333608134103","31.4375","22","24.60071656424773"
"292","20","25","color-agents-by-vision","720","1000","0.40971744119334425","1.3611111111111112","0.6307576034654201","30.489795918367346","22","23.633715333587155"
"293","20","25","color-agents-by-vision","740","1000","0.39769084345785893","1.2702702702702702","0.6085476947693634","33.746808510638296","23","25.37987723999639"
"294","20","25","color-agents-by-vision","760","1000","0.4208459547334195","1.3157894736842106","0.6447922604782963","31.679","22","24.85320181869211"
"296","20","25","color-agents-by-vision","800","1000","0.4060636480206737","1.225","0.6301132333237002","31.75","22","24.47061046035324"
"295","20","25","color-agents-by-vision","780","1000","0.4007362326768782","1.2307692307692308","0.6172376835154401","31.894791666666666","23","24.11309756976707"
"297","20","25","color-agents-by-vision","820","1000","0.40388344451086483","1.146341463414634","0.608275524406278","31.464893617021275","22","24.396263647685327"
"298","20","25","color-agents-by-vision","840","1000","0.4033023874421204","1.1904761904761905","0.6443818878613011","30.451","22","23.510558167456303"
"299","20","25","color-agents-by-vision","860","1000","0.4185317916263914","1.1395348837209303","0.6297055187939515","30.829591836734693","22","24.456347090478257"
"301","20","25","color-agents-by-vision","900","1000","0.3980857820449584","1.0444444444444445","0.6081659883914871","33.5","23","25.13717425023097"
"302","20","25","color-agents-by-vision","920","1000","0.41718126965787344","1.0869565217391304","0.6438544805730321","31.158","22","24.198524843564424"
"303","20","25","color-agents-by-vision","940","1000","0.4073091408448791","1.0425531914893618","0.6292932742436657","30.632653061224488","22","23.492022750133486"
"304","20","25","color-agents-by-vision","960","1000","0.38876988575013155","0.9791666666666666","0.6078418664938432","33.015957446808514","23","24.45601473455562"
"305","20","25","color-agents-by-vision","980","1000","0.40631667650337755","1.0204081632653061","0.643264830852146","30.498","22","23.426284101128505"
"306","20","25","color-agents-by-vision","1000","1000","0.41209936778543044","0.98","0.6289469207749252","30.679591836734694","22","24.02640256597397"
"307","20","30","color-agents-by-vision","0","1000","0.38876988575013155","0.9791666666666666","0.6078418664938432","33.43617021276596","25","24.43790178984397"
"308","20","30","color-agents-by-vision","20","1000","0.3975779367700115","50","0.6424188601018547","32.706","24","24.164550264581585"
"310","20","30","color-agents-by-vision","60","1000","0.3715862785099564","15.666666666666666","0.6069734866573939","34.52765957446808","26","24.884574451551007"
"309","20","30","color-agents-by-vision","40","1000","0.3811928431377367","24.5","0.6282107666882688","33.90204081632653","25","24.553387578739407"
