[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
initial-population,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
[reporter],growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth
,-0.455882353,-0.529411765,-0.485294118,-0.735294118,-0.647058824,-0.779411765,-0.823529412,-1.073529412,-1,-1.029411765,-1.102941176,-1,-1.102941176,-1.294117647,-1.367647059,-1.455882353,-1.441176471,-1.264705882,-1.470588235,-1.75,-1.75,-1.691176471,-1.941176471,-1.970588235,-2.044117647,-2.132352941,-2.367647059,-2.073529412,-2.426470588,-2.073529412,-2.264705882,-2.367647059,-2.735294118,-2.441176471,-2.676470588,-2.882352941,-2.911764706,-3,-3.014705882,-3.205882353,-3.264705882,-3.323529412,-3.720588235,-3.75,-3.764705882,-3.661764706,-3.735294118,-3.735294118,-3.897058824,-4.352941176,-4.205882353,-4.5,-4.617647059,-4.602941176,-4.588235294,-5.058823529,-4.955882353,-4.970588235,-5.205882353,-5.205882353,-5.470588235,-5.308823529,-5.647058824,-5.676470588,-5.823529412,-5.985294118,-6.102941176,-6.220588235,-6.176470588,-6.176470588,-6.308823529,-6.470588235,-6.470588235,-6.558823529,-6.838235294,-6.764705882,-7.147058824,-7.397058824,-6.941176471,-7.279411765,-7.176470588,-7.602941176,-7.264705882,-7.661764706,-7.691176471,-7.235294118,-7.588235294,-8.058823529,-8.191176471,-8.470588235,-8.235294118
,-0.449275362,-0.52173913,-0.492753623,-0.724637681,-0.637681159,-0.768115942,-0.811594203,-1.057971014,-0.985507246,-1.014492754,-1.086956522,-0.985507246,-1.086956522,-1.275362319,-1.347826087,-1.434782609,-1.420289855,-1.246376812,-1.449275362,-1.724637681,-1.724637681,-1.666666667,-1.913043478,-1.942028986,-2.014492754,-2.101449275,-2.333333333,-2.043478261,-2.391304348,-2.043478261,-2.231884058,-2.333333333,-2.695652174,-2.405797101,-2.666666667,-2.84057971,-2.869565217,-2.956521739,-2.971014493,-3.173913043,-3.217391304,-3.275362319,-3.666666667,-3.695652174,-3.710144928,-3.608695652,-3.695652174,-3.695652174,-3.84057971,-4.289855072,-4.144927536,-4.434782609,-4.565217391,-4.550724638,-4.52173913,-5,-4.913043478,-4.898550725,-5.144927536,-5.144927536,-5.391304348,-5.246376812,-5.565217391,-5.594202899,-5.739130435,-5.898550725,-6.014492754,-6.144927536,-6.101449275,-6.086956522,-6.217391304,-6.391304348,-6.376811594,-6.463768116,-6.739130435,-6.666666667,-7.043478261,-7.289855072,-6.84057971,-7.173913043,-7.072463768,-7.492753623,-7.173913043,-7.550724638,-7.579710145,-7.130434783,-7.47826087,-7.942028986,-8.072463768,-8.347826087,-8.115942029
,-0.442857143,-0.514285714,-0.485714286,-0.714285714,-0.628571429,-0.757142857,-0.8,-1.042857143,-0.971428571,-1,-1.071428571,-0.971428571,-1.071428571,-1.257142857,-1.328571429,-1.414285714,-1.4,-1.228571429,-1.428571429,-1.7,-1.7,-1.642857143,-1.885714286,-1.914285714,-1.985714286,-2.071428571,-2.3,-2.014285714,-2.357142857,-2.014285714,-2.2,-2.3,-2.657142857,-2.371428571,-2.628571429,-2.8,-2.828571429,-2.914285714,-2.928571429,-3.128571429,-3.171428571,-3.257142857,-3.614285714,-3.671428571,-3.657142857,-3.585714286,-3.657142857,-3.657142857,-3.8,-4.228571429,-4.085714286,-4.371428571,-4.5,-4.485714286,-4.457142857,-4.942857143,-4.842857143,-4.842857143,-5.071428571,-5.085714286,-5.314285714,-5.171428571,-5.485714286,-5.528571429,-5.671428571,-5.828571429,-5.928571429,-6.057142857,-6.042857143,-6,-6.128571429,-6.314285714,-6.285714286,-6.371428571,-6.642857143,-6.571428571,-6.942857143,-7.185714286,-6.742857143,-7.071428571,-6.971428571,-7.4,-7.071428571,-7.442857143,-7.471428571,-7.028571429,-7.385714286,-7.828571429,-7.957142857,-8.228571429,-8
,-0.436619718,-0.507042254,-0.478873239,-0.704225352,-0.633802817,-0.746478873,-0.788732394,-1.028169014,-0.957746479,-0.985915493,-1.056338028,-0.971830986,-1.056338028,-1.23943662,-1.323943662,-1.394366197,-1.38028169,-1.211267606,-1.408450704,-1.676056338,-1.676056338,-1.61971831,-1.85915493,-1.901408451,-1.957746479,-2.042253521,-2.267605634,-1.985915493,-2.323943662,-1.985915493,-2.169014085,-2.267605634,-2.61971831,-2.338028169,-2.591549296,-2.76056338,-2.788732394,-2.873239437,-2.901408451,-3.084507042,-3.126760563,-3.267605634,-3.563380282,-3.61971831,-3.61971831,-3.535211268,-3.605633803,-3.633802817,-3.746478873,-4.183098592,-4.028169014,-4.309859155,-4.436619718,-4.422535211,-4.394366197,-4.873239437,-4.788732394,-4.788732394,-5.014084507,-5.028169014,-5.23943662,-5.098591549,-5.408450704,-5.450704225,-5.591549296,-5.746478873,-5.845070423,-6,-5.957746479,-5.929577465,-6.042253521,-6.225352113,-6.197183099,-6.281690141,-6.563380282,-6.478873239,-6.85915493,-7.098591549,-6.647887324,-6.971830986,-6.873239437,-7.295774648,-6.971830986,-7.352112676,-7.366197183,-6.929577465,-7.281690141,-7.732394366,-7.845070423,-8.112676056,-7.887323944
,-0.430555556,-0.5,-0.486111111,-0.694444444,-0.625,-0.736111111,-0.777777778,-1.013888889,-0.944444444,-0.986111111,-1.041666667,-0.958333333,-1.041666667,-1.222222222,-1.305555556,-1.375,-1.361111111,-1.194444444,-1.402777778,-1.652777778,-1.652777778,-1.597222222,-1.833333333,-1.875,-1.930555556,-2.013888889,-2.236111111,-1.958333333,-2.291666667,-1.972222222,-2.138888889,-2.236111111,-2.583333333,-2.305555556,-2.555555556,-2.722222222,-2.75,-2.847222222,-2.875,-3.041666667,-3.097222222,-3.222222222,-3.513888889,-3.569444444,-3.569444444,-3.5,-3.555555556,-3.583333333,-3.694444444,-4.138888889,-3.972222222,-4.25,-4.388888889,-4.375,-4.333333333,-4.819444444,-4.722222222,-4.722222222,-4.958333333,-4.958333333,-5.180555556,-5.027777778,-5.361111111,-5.375,-5.527777778,-5.666666667,-5.763888889,-5.916666667,-5.875,-5.847222222,-5.958333333,-6.138888889,-6.111111111,-6.208333333,-6.486111111,-6.388888889,-6.763888889,-7,-6.569444444,-6.875,-6.777777778,-7.194444444,-6.875,-7.25,-7.263888889,-6.833333333,-7.180555556,-7.625,-7.736111111,-8,-7.777777778
,-0.424657534,-0.493150685,-0.479452055,-0.684931507,-0.630136986,-0.726027397,-0.767123288,-1,-0.945205479,-0.97260274,-1.02739726,-0.945205479,-1.02739726,-1.205479452,-1.287671233,-1.369863014,-1.342465753,-1.178082192,-1.383561644,-1.630136986,-1.630136986,-1.575342466,-1.808219178,-1.849315068,-1.904109589,-2.01369863,-2.205479452,-1.931506849,-2.260273973,-1.945205479,-2.109589041,-2.205479452,-2.547945205,-2.273972603,-2.520547945,-2.684931507,-2.712328767,-2.808219178,-2.835616438,-3,-3.054794521,-3.178082192,-3.465753425,-3.534246575,-3.520547945,-3.452054795,-3.520547945,-3.534246575,-3.643835616,-4.082191781,-3.917808219,-4.205479452,-4.328767123,-4.315068493,-4.287671233,-4.753424658,-4.657534247,-4.657534247,-4.890410959,-4.890410959,-5.109589041,-4.97260274,-5.315068493,-5.301369863,-5.465753425,-5.602739726,-5.684931507,-5.835616438,-5.794520548,-5.767123288,-5.876712329,-6.054794521,-6.02739726,-6.123287671,-6.397260274,-6.301369863,-6.671232877,-6.904109589,-6.479452055,-6.780821918,-6.684931507,-7.109589041,-6.780821918,-7.150684932,-7.164383562,-6.739726027,-7.082191781,-7.520547945,-7.630136986,-7.890410959,-7.671232877
,-0.418918919,-0.486486486,-0.472972973,-0.675675676,-0.621621622,-0.72972973,-0.756756757,-0.986486486,-0.932432432,-0.959459459,-1.013513514,-0.932432432,-1.013513514,-1.189189189,-1.27027027,-1.351351351,-1.337837838,-1.162162162,-1.364864865,-1.608108108,-1.608108108,-1.554054054,-1.783783784,-1.824324324,-1.878378378,-1.986486486,-2.175675676,-1.905405405,-2.22972973,-1.918918919,-2.081081081,-2.175675676,-2.513513514,-2.243243243,-2.486486486,-2.648648649,-2.675675676,-2.77027027,-2.797297297,-2.959459459,-3.013513514,-3.135135135,-3.432432432,-3.486486486,-3.472972973,-3.405405405,-3.472972973,-3.486486486,-3.594594595,-4.027027027,-3.864864865,-4.175675676,-4.27027027,-4.256756757,-4.243243243,-4.689189189,-4.608108108,-4.608108108,-4.824324324,-4.824324324,-5.040540541,-4.905405405,-5.243243243,-5.22972973,-5.391891892,-5.527027027,-5.608108108,-5.756756757,-5.716216216,-5.689189189,-5.810810811,-5.972972973,-5.945945946,-6.054054054,-6.324324324,-6.216216216,-6.581081081,-6.824324324,-6.391891892,-6.689189189,-6.594594595,-7.013513514,-6.689189189,-7.054054054,-7.067567568,-6.648648649,-6.986486486,-7.418918919,-7.527027027,-7.783783784,-7.567567568
,-0.413333333,-0.48,-0.466666667,-0.666666667,-0.613333333,-0.72,-0.746666667,-0.973333333,-0.92,-0.946666667,-1,-0.92,-1,-1.173333333,-1.253333333,-1.333333333,-1.32,-1.146666667,-1.346666667,-1.586666667,-1.613333333,-1.533333333,-1.76,-1.8,-1.853333333,-1.96,-2.16,-1.893333333,-2.213333333,-1.893333333,-2.053333333,-2.16,-2.48,-2.213333333,-2.466666667,-2.613333333,-2.64,-2.733333333,-2.76,-2.92,-2.986666667,-3.093333333,-3.386666667,-3.44,-3.426666667,-3.36,-3.44,-3.453333333,-3.546666667,-3.973333333,-3.813333333,-4.12,-4.213333333,-4.213333333,-4.186666667,-4.626666667,-4.546666667,-4.546666667,-4.773333333,-4.76,-4.973333333,-4.84,-5.173333333,-5.16,-5.32,-5.466666667,-5.533333333,-5.693333333,-5.64,-5.613333333,-5.733333333,-5.893333333,-5.866666667,-5.973333333,-6.24,-6.146666667,-6.493333333,-6.733333333,-6.306666667,-6.6,-6.506666667,-6.92,-6.6,-6.973333333,-6.986666667,-6.56,-6.893333333,-7.32,-7.44,-7.68,-7.466666667
,-0.407894737,-0.486842105,-0.460526316,-0.657894737,-0.605263158,-0.710526316,-0.736842105,-0.960526316,-0.907894737,-0.947368421,-0.986842105,-0.907894737,-0.986842105,-1.157894737,-1.236842105,-1.315789474,-1.302631579,-1.131578947,-1.328947368,-1.565789474,-1.592105263,-1.513157895,-1.736842105,-1.776315789,-1.828947368,-1.934210526,-2.131578947,-1.868421053,-2.184210526,-1.868421053,-2.026315789,-2.131578947,-2.447368421,-2.184210526,-2.434210526,-2.578947368,-2.605263158,-2.697368421,-2.723684211,-2.894736842,-2.947368421,-3.052631579,-3.342105263,-3.394736842,-3.381578947,-3.328947368,-3.394736842,-3.421052632,-3.5,-3.921052632,-3.763157895,-4.065789474,-4.171052632,-4.157894737,-4.131578947,-4.578947368,-4.486842105,-4.486842105,-4.723684211,-4.710526316,-4.921052632,-4.776315789,-5.105263158,-5.092105263,-5.25,-5.394736842,-5.460526316,-5.618421053,-5.565789474,-5.539473684,-5.657894737,-5.815789474,-5.789473684,-5.894736842,-6.171052632,-6.065789474,-6.407894737,-6.644736842,-6.223684211,-6.513157895,-6.421052632,-6.828947368,-6.513157895,-6.881578947,-6.894736842,-6.473684211,-6.802631579,-7.236842105,-7.342105263,-7.592105263,-7.368421053
,-0.402597403,-0.480519481,-0.454545455,-0.649350649,-0.597402597,-0.701298701,-0.727272727,-0.948051948,-0.896103896,-0.935064935,-0.974025974,-0.896103896,-0.974025974,-1.142857143,-1.220779221,-1.298701299,-1.285714286,-1.116883117,-1.311688312,-1.545454545,-1.571428571,-1.493506494,-1.714285714,-1.753246753,-1.805194805,-1.909090909,-2.103896104,-1.844155844,-2.155844156,-1.844155844,-2,-2.103896104,-2.415584416,-2.155844156,-2.402597403,-2.545454545,-2.571428571,-2.662337662,-2.688311688,-2.857142857,-2.909090909,-3.012987013,-3.298701299,-3.350649351,-3.337662338,-3.285714286,-3.350649351,-3.376623377,-3.454545455,-3.87012987,-3.714285714,-4.012987013,-4.116883117,-4.116883117,-4.090909091,-4.519480519,-4.428571429,-4.428571429,-4.662337662,-4.649350649,-4.857142857,-4.74025974,-5.038961039,-5.038961039,-5.194805195,-5.337662338,-5.38961039,-5.545454545,-5.493506494,-5.467532468,-5.597402597,-5.74025974,-5.714285714,-5.818181818,-6.090909091,-5.987012987,-6.324675325,-6.558441558,-6.142857143,-6.428571429,-6.337662338,-6.74025974,-6.428571429,-6.792207792,-6.805194805,-6.38961039,-6.714285714,-7.142857143,-7.246753247,-7.493506494,-7.272727273
,-0.397435897,-0.474358974,-0.448717949,-0.641025641,-0.58974359,-0.692307692,-0.717948718,-0.935897436,-0.884615385,-0.923076923,-0.961538462,-0.884615385,-0.961538462,-1.128205128,-1.205128205,-1.282051282,-1.269230769,-1.102564103,-1.294871795,-1.525641026,-1.551282051,-1.474358974,-1.692307692,-1.730769231,-1.782051282,-1.884615385,-2.076923077,-1.820512821,-2.128205128,-1.820512821,-1.974358974,-2.076923077,-2.384615385,-2.128205128,-2.371794872,-2.512820513,-2.538461538,-2.628205128,-2.653846154,-2.820512821,-2.871794872,-2.974358974,-3.256410256,-3.307692308,-3.294871795,-3.243589744,-3.307692308,-3.333333333,-3.41025641,-3.820512821,-3.666666667,-3.961538462,-4.064102564,-4.064102564,-4.038461538,-4.461538462,-4.371794872,-4.371794872,-4.602564103,-4.602564103,-4.794871795,-4.717948718,-4.987179487,-4.974358974,-5.153846154,-5.269230769,-5.320512821,-5.474358974,-5.423076923,-5.397435897,-5.525641026,-5.666666667,-5.641025641,-5.743589744,-6.012820513,-5.91025641,-6.243589744,-6.487179487,-6.076923077,-6.346153846,-6.256410256,-6.653846154,-6.346153846,-6.717948718,-6.717948718,-6.307692308,-6.628205128,-7.051282051,-7.153846154,-7.397435897,-7.179487179
,-0.392405063,-0.46835443,-0.443037975,-0.632911392,-0.582278481,-0.683544304,-0.708860759,-0.924050633,-0.873417722,-0.911392405,-0.949367089,-0.873417722,-0.949367089,-1.113924051,-1.189873418,-1.265822785,-1.253164557,-1.088607595,-1.278481013,-1.506329114,-1.53164557,-1.455696203,-1.670886076,-1.708860759,-1.759493671,-1.860759494,-2.050632911,-1.797468354,-2.101265823,-1.810126582,-1.949367089,-2.050632911,-2.35443038,-2.101265823,-2.341772152,-2.481012658,-2.518987342,-2.594936709,-2.632911392,-2.784810127,-2.848101266,-2.936708861,-3.215189873,-3.278481013,-3.253164557,-3.215189873,-3.278481013,-3.303797468,-3.367088608,-3.772151899,-3.620253165,-3.911392405,-4.025316456,-4.012658228,-3.987341772,-4.405063291,-4.316455696,-4.316455696,-4.544303797,-4.544303797,-4.734177215,-4.658227848,-4.924050633,-4.911392405,-5.088607595,-5.215189873,-5.253164557,-5.405063291,-5.35443038,-5.329113924,-5.455696203,-5.594936709,-5.569620253,-5.683544304,-5.949367089,-5.835443038,-6.164556962,-6.405063291,-6,-6.265822785,-6.189873418,-6.569620253,-6.265822785,-6.632911392,-6.632911392,-6.227848101,-6.544303797,-6.962025316,-7.063291139,-7.303797468,-7.088607595
,-0.3875,-0.475,-0.4375,-0.6375,-0.575,-0.675,-0.7,-0.9125,-0.8625,-0.9,-0.9375,-0.8625,-0.9375,-1.1,-1.175,-1.25,-1.2375,-1.075,-1.2625,-1.4875,-1.5125,-1.4375,-1.65,-1.6875,-1.7375,-1.8375,-2.0375,-1.775,-2.075,-1.7875,-1.925,-2.025,-2.325,-2.075,-2.3125,-2.45,-2.4875,-2.5625,-2.6,-2.75,-2.825,-2.9,-3.175,-3.2375,-3.2125,-3.175,-3.25,-3.275,-3.3375,-3.725,-3.575,-3.8625,-3.975,-3.9625,-3.9375,-4.35,-4.2625,-4.2625,-4.5,-4.4875,-4.6875,-4.6,-4.8625,-4.85,-5.0375,-5.15,-5.1875,-5.3375,-5.2875,-5.2625,-5.3875,-5.525,-5.5,-5.6125,-5.875,-5.7625,-6.0875,-6.325,-5.925,-6.1875,-6.1125,-6.4875,-6.1875,-6.55,-6.55,-6.15,-6.4625,-6.875,-6.975,-7.2125,-7
,-0.382716049,-0.469135802,-0.432098765,-0.62962963,-0.567901235,-0.666666667,-0.691358025,-0.901234568,-0.851851852,-0.888888889,-0.925925926,-0.851851852,-0.925925926,-1.086419753,-1.160493827,-1.234567901,-1.222222222,-1.061728395,-1.259259259,-1.469135802,-1.49382716,-1.419753086,-1.62962963,-1.666666667,-1.716049383,-1.814814815,-2.012345679,-1.75308642,-2.049382716,-1.765432099,-1.901234568,-2,-2.296296296,-2.049382716,-2.283950617,-2.419753086,-2.456790123,-2.530864198,-2.567901235,-2.716049383,-2.790123457,-2.87654321,-3.135802469,-3.197530864,-3.172839506,-3.135802469,-3.209876543,-3.234567901,-3.308641975,-3.691358025,-3.530864198,-3.814814815,-3.938271605,-3.913580247,-3.888888889,-4.296296296,-4.209876543,-4.222222222,-4.444444444,-4.432098765,-4.641975309,-4.555555556,-4.814814815,-4.790123457,-4.987654321,-5.086419753,-5.135802469,-5.271604938,-5.222222222,-5.197530864,-5.320987654,-5.456790123,-5.432098765,-5.543209877,-5.802469136,-5.703703704,-6.012345679,-6.24691358,-5.851851852,-6.111111111,-6.037037037,-6.407407407,-6.111111111,-6.469135802,-6.481481481,-6.074074074,-6.382716049,-6.790123457,-6.888888889,-7.12345679,-6.913580247
,-0.37804878,-0.463414634,-0.426829268,-0.62195122,-0.56097561,-0.658536585,-0.682926829,-0.890243902,-0.841463415,-0.87804878,-0.914634146,-0.841463415,-0.914634146,-1.073170732,-1.146341463,-1.219512195,-1.207317073,-1.048780488,-1.243902439,-1.451219512,-1.475609756,-1.402439024,-1.609756098,-1.646341463,-1.695121951,-1.792682927,-1.987804878,-1.731707317,-2.024390244,-1.743902439,-1.87804878,-1.987804878,-2.268292683,-2.024390244,-2.256097561,-2.390243902,-2.426829268,-2.5,-2.536585366,-2.682926829,-2.756097561,-2.841463415,-3.109756098,-3.170731707,-3.134146341,-3.097560976,-3.170731707,-3.207317073,-3.268292683,-3.646341463,-3.487804878,-3.768292683,-3.902439024,-3.865853659,-3.841463415,-4.243902439,-4.158536585,-4.182926829,-4.390243902,-4.390243902,-4.585365854,-4.5,-4.756097561,-4.731707317,-4.926829268,-5.024390244,-5.073170732,-5.207317073,-5.170731707,-5.134146341,-5.256097561,-5.390243902,-5.365853659,-5.475609756,-5.731707317,-5.634146341,-5.93902439,-6.170731707,-5.780487805,-6.036585366,-5.975609756,-6.329268293,-6.036585366,-6.390243902,-6.402439024,-6,-6.304878049,-6.707317073,-6.804878049,-7.036585366,-6.829268293
,-0.373493976,-0.457831325,-0.421686747,-0.614457831,-0.554216867,-0.65060241,-0.674698795,-0.879518072,-0.831325301,-0.86746988,-0.903614458,-0.831325301,-0.903614458,-1.060240964,-1.13253012,-1.204819277,-1.192771084,-1.036144578,-1.228915663,-1.43373494,-1.457831325,-1.385542169,-1.590361446,-1.626506024,-1.686746988,-1.771084337,-1.963855422,-1.710843373,-2,-1.722891566,-1.855421687,-1.963855422,-2.240963855,-2,-2.253012048,-2.361445783,-2.397590361,-2.481927711,-2.506024096,-2.65060241,-2.734939759,-2.807228916,-3.072289157,-3.144578313,-3.096385542,-3.072289157,-3.13253012,-3.168674699,-3.228915663,-3.602409639,-3.445783133,-3.722891566,-3.86746988,-3.831325301,-3.795180723,-4.21686747,-4.108433735,-4.13253012,-4.337349398,-4.337349398,-4.530120482,-4.445783133,-4.698795181,-4.674698795,-4.86746988,-4.963855422,-5.012048193,-5.144578313,-5.108433735,-5.072289157,-5.204819277,-5.325301205,-5.301204819,-5.409638554,-5.662650602,-5.56626506,-5.86746988,-6.096385542,-5.710843373,-5.963855422,-5.903614458,-6.253012048,-5.963855422,-6.313253012,-6.325301205,-5.927710843,-6.228915663,-6.626506024,-6.722891566,-6.963855422,-6.746987952
,-0.369047619,-0.452380952,-0.416666667,-0.607142857,-0.547619048,-0.642857143,-0.666666667,-0.869047619,-0.821428571,-0.857142857,-0.892857143,-0.821428571,-0.892857143,-1.047619048,-1.119047619,-1.19047619,-1.178571429,-1.023809524,-1.214285714,-1.416666667,-1.44047619,-1.369047619,-1.571428571,-1.607142857,-1.666666667,-1.75,-1.94047619,-1.69047619,-1.976190476,-1.702380952,-1.833333333,-1.94047619,-2.214285714,-1.976190476,-2.238095238,-2.333333333,-2.369047619,-2.452380952,-2.476190476,-2.619047619,-2.714285714,-2.785714286,-3.035714286,-3.107142857,-3.05952381,-3.035714286,-3.095238095,-3.130952381,-3.19047619,-3.55952381,-3.404761905,-3.678571429,-3.821428571,-3.785714286,-3.75,-4.166666667,-4.05952381,-4.083333333,-4.285714286,-4.285714286,-4.488095238,-4.392857143,-4.654761905,-4.619047619,-4.80952381,-4.904761905,-4.952380952,-5.083333333,-5.047619048,-5.011904762,-5.154761905,-5.261904762,-5.238095238,-5.345238095,-5.595238095,-5.5,-5.797619048,-6.023809524,-5.642857143,-5.892857143,-5.833333333,-6.178571429,-5.892857143,-6.238095238,-6.25,-5.857142857,-6.154761905,-6.547619048,-6.642857143,-6.880952381,-6.666666667
,-0.364705882,-0.447058824,-0.435294118,-0.6,-0.541176471,-0.635294118,-0.658823529,-0.858823529,-0.811764706,-0.847058824,-0.882352941,-0.811764706,-0.882352941,-1.035294118,-1.105882353,-1.176470588,-1.164705882,-1.011764706,-1.2,-1.4,-1.423529412,-1.352941176,-1.552941176,-1.588235294,-1.647058824,-1.729411765,-1.929411765,-1.670588235,-1.952941176,-1.682352941,-1.811764706,-1.917647059,-2.188235294,-1.952941176,-2.211764706,-2.305882353,-2.352941176,-2.423529412,-2.447058824,-2.6,-2.682352941,-2.752941176,-3,-3.082352941,-3.023529412,-3,-3.058823529,-3.094117647,-3.152941176,-3.517647059,-3.364705882,-3.635294118,-3.776470588,-3.741176471,-3.705882353,-4.129411765,-4.011764706,-4.035294118,-4.235294118,-4.235294118,-4.435294118,-4.341176471,-4.6,-4.576470588,-4.752941176,-4.847058824,-4.905882353,-5.023529412,-4.988235294,-4.952941176,-5.094117647,-5.2,-5.176470588,-5.282352941,-5.529411765,-5.447058824,-5.729411765,-5.952941176,-5.576470588,-5.823529412,-5.764705882,-6.105882353,-5.823529412,-6.164705882,-6.176470588,-5.788235294,-6.094117647,-6.470588235,-6.564705882,-6.8,-6.588235294
,-0.360465116,-0.441860465,-0.430232558,-0.593023256,-0.534883721,-0.627906977,-0.651162791,-0.848837209,-0.802325581,-0.837209302,-0.872093023,-0.802325581,-0.872093023,-1.023255814,-1.093023256,-1.162790698,-1.151162791,-1,-1.186046512,-1.38372093,-1.406976744,-1.348837209,-1.534883721,-1.569767442,-1.627906977,-1.709302326,-1.906976744,-1.651162791,-1.930232558,-1.662790698,-1.790697674,-1.895348837,-2.162790698,-1.930232558,-2.186046512,-2.279069767,-2.325581395,-2.395348837,-2.418604651,-2.569767442,-2.651162791,-2.73255814,-2.965116279,-3.058139535,-2.988372093,-2.965116279,-3.023255814,-3.058139535,-3.11627907,-3.488372093,-3.325581395,-3.61627907,-3.73255814,-3.697674419,-3.674418605,-4.081395349,-3.976744186,-3.988372093,-4.186046512,-4.197674419,-4.38372093,-4.290697674,-4.546511628,-4.534883721,-4.697674419,-4.790697674,-4.848837209,-4.965116279,-4.930232558,-4.895348837,-5.034883721,-5.139534884,-5.11627907,-5.220930233,-5.465116279,-5.38372093,-5.662790698,-5.88372093,-5.511627907,-5.755813953,-5.697674419,-6.034883721,-5.755813953,-6.093023256,-6.104651163,-5.720930233,-6.023255814,-6.395348837,-6.488372093,-6.720930233,-6.511627907
,-0.356321839,-0.436781609,-0.425287356,-0.586206897,-0.528735632,-0.620689655,-0.643678161,-0.83908046,-0.793103448,-0.827586207,-0.862068966,-0.793103448,-0.862068966,-1.011494253,-1.08045977,-1.149425287,-1.137931034,-0.988505747,-1.172413793,-1.367816092,-1.390804598,-1.333333333,-1.517241379,-1.551724138,-1.609195402,-1.689655172,-1.885057471,-1.632183908,-1.908045977,-1.643678161,-1.770114943,-1.873563218,-2.137931034,-1.908045977,-2.16091954,-2.252873563,-2.298850575,-2.379310345,-2.390804598,-2.551724138,-2.620689655,-2.712643678,-2.931034483,-3.034482759,-2.954022989,-2.931034483,-2.988505747,-3.022988506,-3.103448276,-3.448275862,-3.287356322,-3.586206897,-3.689655172,-3.655172414,-3.643678161,-4.034482759,-3.931034483,-3.942528736,-4.137931034,-4.149425287,-4.333333333,-4.24137931,-4.494252874,-4.482758621,-4.643678161,-4.735632184,-4.793103448,-4.908045977,-4.885057471,-4.83908046,-4.988505747,-5.091954023,-5.057471264,-5.16091954,-5.402298851,-5.32183908,-5.597701149,-5.816091954,-5.448275862,-5.689655172,-5.632183908,-5.965517241,-5.689655172,-6.022988506,-6.034482759,-5.655172414,-5.954022989,-6.32183908,-6.413793103,-6.643678161,-6.436781609
