"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment1"
"03/06/2024 23:21:32:982 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","(mean) count turtles","(std) count turtles","(mean) gini-index-reserve","(std) gini-index-reserve","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) mean-lowviz","(std) mean-lowviz","(mean) mean-hiviz","(std) mean-hiviz","(mean) median-lowviz","(std) median-lowviz","(mean) median-hiviz","(std) median-hiviz","(mean) sd-lowviz","(std) sd-lowviz","(mean) sd-hiviz","(std) sd-hiviz","(mean) mean-lowmtb","(std) mean-lowmtb","(mean) mean-himtb","(std) mean-himtb","(mean) median-lowmtb","(std) median-lowmtb","(mean) median-himtb","(std) median-himtb","(mean) sd-lowmtb","(std) sd-lowmtb","(mean) sd-himtb","(std) sd-himtb","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"35","20","860","color-agents-by-vision","500","392","N/A","64.52910978517802","N/A","489.9642857142857","N/A","417.5","N/A","384.9274193548387","N/A","554.5284552845528","N/A","428.5","N/A","418","N/A","283.19860517625074","N/A","267.27904388188387","N/A","666.9292452830189","N/A","0","N/A","753","N/A","0","N/A","263.6613864857695","N/A","0","N/A","0","N/A","0","N/A"
"35","20","880","color-agents-by-vision","500","404","N/A","66.85853427187858","N/A","495.8168316831683","N/A","527","N/A","368.2096774193548","N/A","581.9820359281437","N/A","408.5","N/A","761","N/A","279.7146128128334","N/A","265.17531080113895","N/A","666.3675213675214","N/A","0","N/A","761","N/A","0","N/A","259.0311296946982","N/A","0","N/A","0","N/A","0","N/A"
"35","20","900","color-agents-by-vision","500","409","N/A","69.36814791438114","N/A","488.09046454767724","N/A","528","N/A","318.3157894736842","N/A","603.3194444444445","N/A","200","N/A","788","N/A","266.68141862627334","N/A","266.12410094124715","N/A","667.1054852320675","N/A","0","N/A","773","N/A","0","N/A","258.8512461613354","N/A","0","N/A","0","N/A","0","N/A"
"35","20","920","color-agents-by-vision","500","407","N/A","68.77080008470328","N/A","475.7174447174447","N/A","387","N/A","346.3076923076923","N/A","556.760736196319","N/A","239","N/A","733","N/A","271.7693133554589","N/A","271.7969883815526","N/A","674.8904109589041","N/A","0","N/A","751","N/A","0","N/A","230.15817626208505","N/A","0","N/A","0","N/A","0","N/A"
"35","20","940","color-agents-by-vision","500","408","N/A","69.81893012499879","N/A","481.1813725490196","N/A","378.5","N/A","324.63358778625957","N/A","593.8944099378882","N/A","197","N/A","789","N/A","270.20252251019957","N/A","262.27405996601317","N/A","674.7477876106195","N/A","0","N/A","770.5","N/A","0","N/A","245.25941480530196","N/A","0","N/A","0","N/A","0","N/A"
"35","20","960","color-agents-by-vision","500","419","N/A","73.24214631637601","N/A","445.49880668257754","N/A","335","N/A","332.8085106382979","N/A","529.8269230769231","N/A","201","N/A","354.5","N/A","263.83463205180027","N/A","257.37862566244854","N/A","660.2380952380952","N/A","0","N/A","747.5","N/A","0","N/A","224.29427968778148","N/A","0","N/A","0","N/A","0","N/A"
"35","20","980","color-agents-by-vision","500","417","N/A","75.26384347558816","N/A","452.515587529976","N/A","392","N/A","325.44736842105266","N/A","551.0844155844156","N/A","181.5","N/A","563.5","N/A","268.6208332811502","N/A","264.78850732565365","N/A","658.8465116279069","N/A","0","N/A","726","N/A","0","N/A","246.3478083652715","N/A","0","N/A","0","N/A","0","N/A"
"35","20","1000","color-agents-by-vision","500","448","N/A","85.19514259459292","N/A","415.37276785714283","N/A","316.5","N/A","291.8076923076923","N/A","503.6981132075472","N/A","190","N/A","349","N/A","249.03581810667245","N/A","267.7377981173396","N/A","630.0088888888889","N/A","0","N/A","709","N/A","0","N/A","235.54048770690437","N/A","0","N/A","0","N/A","0","N/A"
"35","25","100","color-agents-by-vision","500","65","N/A","10.094876729240049","N/A","847.4153846153846","N/A","898","N/A","728.2727272727273","N/A","877.8421052631579","N/A","719.5","N/A","969","N/A","444.0666168190986","N/A","532.134304596739","N/A","1257.1739130434783","N/A","11","N/A","1443","N/A","6","N/A","411.52550480707674","N/A","11.357816691600547","N/A","0","N/A","0","N/A"
"35","25","120","color-agents-by-vision","500","73","N/A","13.02788191190253","N/A","760.054794520548","N/A","880","N/A","487.3103448275862","N/A","1065.111111111111","N/A","276","N/A","988.5","N/A","430.3623144222514","N/A","356.83459488196365","N/A","1089.92","N/A","0","N/A","1329","N/A","0","N/A","555.299612821763","N/A","0","N/A","0","N/A","0","N/A"
"35","25","140","color-agents-by-vision","500","90","N/A","13.57289498033773","N/A","768.5333333333333","N/A","816.5","N/A","645.6315789473684","N/A","768.375","N/A","592","N/A","659","N/A","384.49378127124146","N/A","416.36071132550904","N/A","1210.1666666666667","N/A","0","N/A","1299.5","N/A","0","N/A","264.1748484899966","N/A","0","N/A","0","N/A","0","N/A"
"35","25","160","color-agents-by-vision","500","93","N/A","17.087758740987653","N/A","693.494623655914","N/A","730","N/A","524.2222222222222","N/A","826.170731707317","N/A","520","N/A","872","N/A","458.87965301123603","N/A","461.00048277843615","N/A","1078","N/A","0","N/A","1321.5","N/A","0","N/A","491.41281192510434","N/A","0","N/A","0","N/A","0","N/A"
"35","25","180","color-agents-by-vision","500","109","N/A","18.678980985064054","N/A","751.2201834862385","N/A","800","N/A","529.6857142857143","N/A","877.3589743589744","N/A","517","N/A","845","N/A","422.685446348253","N/A","368.53297268604763","N/A","1063.8333333333333","N/A","0","N/A","1215","N/A","0","N/A","420.769979782927","N/A","0","N/A","0","N/A","0","N/A"
"35","25","200","color-agents-by-vision","500","128","N/A","24.995676056860788","N/A","631.4765625","N/A","642","N/A","569.4117647058823","N/A","783.4468085106383","N/A","536.5","N/A","795","N/A","417.3561895411479","N/A","403.461533563833","N/A","960.7608695652174","N/A","0","N/A","1134.5","N/A","0","N/A","475.75134423971286","N/A","0","N/A","0","N/A","0","N/A"
"35","25","220","color-agents-by-vision","500","142","N/A","27.450888660070728","N/A","629.2112676056338","N/A","656","N/A","463.86046511627904","N/A","742.7627118644068","N/A","519","N/A","762","N/A","389.6923439376094","N/A","410.68081989180087","N/A","965.26","N/A","0","N/A","1159.5","N/A","0","N/A","457.16508026340426","N/A","0","N/A","0","N/A","0","N/A"
"35","25","240","color-agents-by-vision","500","146","N/A","27.27122250875318","N/A","653.3835616438356","N/A","676.5","N/A","543.1521739130435","N/A","778.9074074074074","N/A","539.5","N/A","761.5","N/A","396.23298238347405","N/A","429.0436609052312","N/A","992.8103448275862","N/A","0","N/A","1111","N/A","0","N/A","408.7349528062079","N/A","0","N/A","0","N/A","0","N/A"
"35","25","260","color-agents-by-vision","500","146","N/A","27.548713454089025","N/A","633","N/A","600","N/A","524.075","N/A","804.6304347826087","N/A","549","N/A","774.5","N/A","366.84087149607524","N/A","421.8094545431966","N/A","973.566037735849","N/A","0","N/A","1167","N/A","0","N/A","443.46552677718677","N/A","0","N/A","0","N/A","0","N/A"
"35","25","280","color-agents-by-vision","500","185","N/A","37.53554390439753","N/A","572.1891891891892","N/A","557","N/A","520.75","N/A","595.4558823529412","N/A","444","N/A","663","N/A","396.7169474116733","N/A","410.2979781334584","N/A","929.5797101449275","N/A","0","N/A","1066","N/A","0","N/A","384.98928196681857","N/A","0","N/A","0","N/A","0","N/A"
"35","25","300","color-agents-by-vision","500","184","N/A","38.31293066073848","N/A","589.179347826087","N/A","615.5","N/A","524.3137254901961","N/A","637.320987654321","N/A","476","N/A","682","N/A","410.6600779328849","N/A","441.213378853149","N/A","966.5066666666667","N/A","0","N/A","1090","N/A","0","N/A","360.32509245437274","N/A","0","N/A","0","N/A","0","N/A"
"35","25","320","color-agents-by-vision","500","179","N/A","35.48644496397729","N/A","585.4469273743017","N/A","602","N/A","495.9024390243902","N/A","631.375","N/A","502","N/A","666.5","N/A","349.2493238989912","N/A","421.1592914019317","N/A","962.8225806451613","N/A","0","N/A","1104","N/A","0","N/A","376.9339431711378","N/A","0","N/A","0","N/A","0","N/A"
"35","25","340","color-agents-by-vision","500","203","N/A","38.64241790083705","N/A","612.0197044334975","N/A","608","N/A","541.0784313725491","N/A","667.0481927710844","N/A","525","N/A","670","N/A","366.9094625728399","N/A","415.57083583951436","N/A","915.4044943820224","N/A","0","N/A","1076","N/A","0","N/A","378.9361219586034","N/A","0","N/A","0","N/A","0","N/A"
"35","25","360","color-agents-by-vision","500","213","N/A","40.67521700648783","N/A","578.1830985915493","N/A","573","N/A","535.875","N/A","579.7179487179487","N/A","500","N/A","624.5","N/A","377.54547287831315","N/A","415.4410861208795","N/A","923.8101265822785","N/A","0","N/A","1053","N/A","0","N/A","353.8866643124446","N/A","0","N/A","0","N/A","0","N/A"
"35","25","380","color-agents-by-vision","500","236","N/A","48.65143626980864","N/A","556.7033898305085","N/A","562.5","N/A","549.2","N/A","585.7920792079208","N/A","526","N/A","587","N/A","330.0959680882942","N/A","445.7141980424604","N/A","871.0792079207921","N/A","0","N/A","1040","N/A","0","N/A","372.00351297180833","N/A","0","N/A","0","N/A","0","N/A"
"35","25","400","color-agents-by-vision","500","225","N/A","44.40254610960784","N/A","589.6577777777778","N/A","596","N/A","546.5531914893617","N/A","641.3255813953489","N/A","564","N/A","633","N/A","349.5797979755644","N/A","419.34081160682393","N/A","920.7227722772277","N/A","0","N/A","1048","N/A","0","N/A","320.76487085751404","N/A","0","N/A","0","N/A","0","N/A"
"35","25","420","color-agents-by-vision","500","233","N/A","42.18659009621685","N/A","596.381974248927","N/A","576","N/A","614.4666666666667","N/A","619.78125","N/A","610","N/A","594","N/A","301.28580196098994","N/A","403.6336067361613","N/A","940.84375","N/A","0","N/A","1045.5","N/A","0","N/A","269.28659466410403","N/A","0","N/A","0","N/A","0","N/A"
"35","25","440","color-agents-by-vision","500","250","N/A","52.05854246880369","N/A","517.368","N/A","532","N/A","445.48214285714283","N/A","522.5","N/A","358","N/A","547","N/A","337.9315687086221","N/A","413.50993978020614","N/A","846.3666666666667","N/A","0","N/A","1020","N/A","0","N/A","377.51033768120817","N/A","0","N/A","0","N/A","0","N/A"
"35","25","460","color-agents-by-vision","500","260","N/A","41.17136812411849","N/A","627.1923076923077","N/A","558.5","N/A","498.6470588235294","N/A","656.6454545454545","N/A","458","N/A","570.5","N/A","332.3794704539979","N/A","366.4184349545777","N/A","874.1463414634146","N/A","0","N/A","1008","N/A","0","N/A","329.2080582576181","N/A","0","N/A","0","N/A","0","N/A"
"35","25","480","color-agents-by-vision","500","264","N/A","49.21095697264936","N/A","566.8522727272727","N/A","529","N/A","501.26153846153846","N/A","544.3877551020408","N/A","465","N/A","529","N/A","316.8388922683675","N/A","411.99976560530456","N/A","850.5254237288135","N/A","0","N/A","992.5","N/A","0","N/A","331.6158500398951","N/A","0","N/A","0","N/A","0","N/A"
"35","25","500","color-agents-by-vision","500","265","N/A","50.67837617611623","N/A","541.8377358490566","N/A","525","N/A","518.4305555555555","N/A","466.5762711864407","N/A","441.5","N/A","525","N/A","276.86137408757276","N/A","415.0131170160515","N/A","859.5272727272727","N/A","0","N/A","976","N/A","0","N/A","289.2977802738777","N/A","0","N/A","0","N/A","0","N/A"
"35","25","520","color-agents-by-vision","500","268","N/A","52.440518374009635","N/A","562.320895522388","N/A","535.5","N/A","492.65555555555557","N/A","581.2843137254902","N/A","468","N/A","570","N/A","319.32443299584025","N/A","432.12661734134224","N/A","806.1145038167939","N/A","0","N/A","981","N/A","0","N/A","376.17098487914274","N/A","0","N/A","0","N/A","0","N/A"
"35","25","540","color-agents-by-vision","500","272","N/A","47.497407835883266","N/A","594.2683823529412","N/A","537.5","N/A","475.8933333333333","N/A","615.2450980392157","N/A","387","N/A","565.5","N/A","307.8966820978213","N/A","398.2865886003458","N/A","870.4887218045113","N/A","0","N/A","991","N/A","0","N/A","287.477815126699","N/A","0","N/A","0","N/A","0","N/A"
"35","25","560","color-agents-by-vision","500","284","N/A","49.08985556976638","N/A","564.3838028169014","N/A","510.5","N/A","441.1625","N/A","618.0416666666666","N/A","383","N/A","555","N/A","308.8615044897894","N/A","369.5517032886045","N/A","802.0839694656488","N/A","0","N/A","952","N/A","0","N/A","336.8532444247892","N/A","0","N/A","0","N/A","0","N/A"
"35","25","580","color-agents-by-vision","500","286","N/A","52.43793415886438","N/A","555.6923076923077","N/A","517","N/A","501.9120879120879","N/A","551.6875","N/A","454","N/A","520.5","N/A","305.35231557994877","N/A","408.46533327932616","N/A","784.169014084507","N/A","0","N/A","940.5","N/A","0","N/A","338.44443842130397","N/A","0","N/A","0","N/A","0","N/A"
"35","25","600","color-agents-by-vision","500","276","N/A","49.606210540455855","N/A","566.4166666666666","N/A","507","N/A","510.5","N/A","558.5882352941177","N/A","423","N/A","518","N/A","311.42418511882323","N/A","415.2255138091178","N/A","820.5538461538462","N/A","0","N/A","971.5","N/A","0","N/A","333.26875486548175","N/A","0","N/A","0","N/A","0","N/A"
"35","25","620","color-agents-by-vision","500","296","N/A","42.60660813102465","N/A","605.6216216216217","N/A","502","N/A","476.0263157894737","N/A","632.2605042016806","N/A","393","N/A","502","N/A","306.58619119519875","N/A","322.13904941139293","N/A","821.6907894736842","N/A","0","N/A","923.5","N/A","0","N/A","271.11541086282716","N/A","0","N/A","0","N/A","0","N/A"
"35","25","640","color-agents-by-vision","500","291","N/A","46.81332875693601","N/A","600.7216494845361","N/A","509","N/A","466.45569620253167","N/A","665.1083333333333","N/A","406","N/A","534.5","N/A","308.7939648950394","N/A","365.35142046278355","N/A","811.3896103896104","N/A","0","N/A","953","N/A","0","N/A","322.9049580255687","N/A","0","N/A","0","N/A","0","N/A"
"35","25","660","color-agents-by-vision","500","312","N/A","47.58892890974379","N/A","581.9615384615385","N/A","479","N/A","400.72727272727275","N/A","711.2037037037037","N/A","338","N/A","940","N/A","306.6761842786469","N/A","283.8308288847544","N/A","789.5222929936306","N/A","0","N/A","928","N/A","0","N/A","306.57093515512526","N/A","0","N/A","0","N/A","0","N/A"
"35","25","680","color-agents-by-vision","500","311","N/A","45.383286437225706","N/A","612.5144694533763","N/A","513","N/A","478.13","N/A","699.479674796748","N/A","392.5","N/A","932","N/A","294.44265635058366","N/A","313.4057326725607","N/A","784.0168539325842","N/A","0","N/A","925.5","N/A","0","N/A","310.4826473260805","N/A","0","N/A","0","N/A","0","N/A"
"35","25","700","color-agents-by-vision","500","302","N/A","45.37883189885347","N/A","576.6986754966888","N/A","511.5","N/A","428.28767123287673","N/A","616.4924242424242","N/A","321","N/A","517","N/A","272.5868607461592","N/A","311.4861078154484","N/A","817.7832167832167","N/A","0","N/A","896","N/A","0","N/A","250.67034465243586","N/A","0","N/A","0","N/A","0","N/A"
"35","25","720","color-agents-by-vision","500","328","N/A","48.825692985707846","N/A","592.170731707317","N/A","493","N/A","360.81176470588235","N/A","706.5772357723578","N/A","257","N/A","915","N/A","285.3642406818766","N/A","283.8073985602601","N/A","776.7228260869565","N/A","0","N/A","901.5","N/A","0","N/A","293.3081788531194","N/A","0","N/A","0","N/A","0","N/A"
"35","25","740","color-agents-by-vision","500","319","N/A","44.87666043306558","N/A","585.0250783699059","N/A","478","N/A","432.27142857142854","N/A","638.8","N/A","371.5","N/A","482","N/A","292.0192529601069","N/A","273.2971914211884","N/A","766.5416666666666","N/A","0","N/A","886.5","N/A","0","N/A","290.67037639665125","N/A","0","N/A","0","N/A","0","N/A"
"35","25","760","color-agents-by-vision","500","346","N/A","52.274026108847444","N/A","556.806358381503","N/A","463","N/A","435.31632653061223","N/A","623.8604651162791","N/A","561.5","N/A","462","N/A","294.30419766225594","N/A","286.990029884153","N/A","734.3227513227513","N/A","0","N/A","852","N/A","0","N/A","285.0768029415383","N/A","0","N/A","0","N/A","0","N/A"
"35","25","780","color-agents-by-vision","500","341","N/A","57.55567810746047","N/A","539.733137829912","N/A","499","N/A","404.5670103092784","N/A","607.7933884297521","N/A","342","N/A","510","N/A","295.77556621027765","N/A","326.21526423910575","N/A","739.4918032786885","N/A","0","N/A","843","N/A","0","N/A","292.60074566038963","N/A","0","N/A","0","N/A","0","N/A"
"35","25","800","color-agents-by-vision","500","356","N/A","56.743455216514384","N/A","523.6179775280899","N/A","435.5","N/A","374.6020408163265","N/A","602.2923076923076","N/A","292","N/A","446","N/A","291.5864795345259","N/A","271.01538747910104","N/A","715.8461538461538","N/A","0","N/A","830.5","N/A","0","N/A","286.2606285735312","N/A","0","N/A","0","N/A","0","N/A"
"35","25","820","color-agents-by-vision","500","337","N/A","52.65003087543737","N/A","562.2284866468842","N/A","455","N/A","383.13","N/A","647.6829268292682","N/A","310.5","N/A","463","N/A","291.72522892598647","N/A","282.25320910554734","N/A","741.1988950276243","N/A","0","N/A","889","N/A","0","N/A","315.06254087948776","N/A","0","N/A","0","N/A","0","N/A"
"35","25","840","color-agents-by-vision","500","354","N/A","54.33522789233991","N/A","543.9802259887006","N/A","429.5","N/A","415.62393162393164","N/A","631.6990291262136","N/A","307","N/A","432","N/A","292.675374083222","N/A","264.97006249509775","N/A","728.4226804123712","N/A","0","N/A","843","N/A","0","N/A","273.3236929740352","N/A","0","N/A","0","N/A","0","N/A"
"35","25","860","color-agents-by-vision","500","372","N/A","63.58664962815084","N/A","490.13978494623655","N/A","409","N/A","336.6238532110092","N/A","590.2388059701492","N/A","206","N/A","442","N/A","283.1682456626837","N/A","270.48147488730206","N/A","678.7903225806451","N/A","0","N/A","799.5","N/A","0","N/A","301.50143939937567","N/A","0","N/A","0","N/A","0","N/A"
"35","25","880","color-agents-by-vision","500","391","N/A","64.55299561254043","N/A","480.32736572890025","N/A","359","N/A","343.42148760330576","N/A","587.1818181818181","N/A","220","N/A","392","N/A","258.1104334732879","N/A","264.1968621255262","N/A","698.4489795918367","N/A","0","N/A","788.5","N/A","0","N/A","228.36220094285804","N/A","0","N/A","0","N/A","0","N/A"
